Compound,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Mn10FeN9,1.6872395145799657,1.8245127084473611,1.9180409739262205,2.001913156676816,1.5716235689684583,1.8100777830432375,1.9454473874149099,1.7005298902528732,1.987370276933907,1.8189825650317775,1.9966982695228586,1.632978318022789,1.9982530452833942,1.7922932563835148,1.7205328767948196,1.962282931099425,1.9052635835416813,1.7443937422421965,1.8276631937005943,1.7178801637656473,2.0455154175348467,1.716592242845122,1.959455850539704,2.013748651239599,1.7331751439424739,1.7695116733018303,1.755931022563686,1.8742325523820318,1.94101398778245,1.9399497308800595,1.9720889073976506,1.6887362194785054,1.9140195929287334,1.6391718341310961,2.129118998243805,2.089497512435596,1.8033748396550744,1.996685177203637,1.7243146809016452,1.7850058005403802,2.13131101971948,1.8281965419510422,1.9252121212054922,1.9607805485918444,1.6907849004245086,1.6595298296863237,1.9917460091133008,1.8061347257757676,1.7839438321744598,1.9029419073445228,1.9683545155088218,1.628755346390398,2.04581699544009,1.779895288689862,1.8532431081961578,1.9514183004730867,1.86488072465464,1.9068383270091276,1.8443290527618124,1.8326542617937958,1.766324491868161,1.8239483031154238,1.9608572837362723,1.6768269301754888,1.8589562959168195,1.9197638046984995,2.0147263355693172,1.8840936402730988,1.875799094600193,1.8433934255627245,1.7846567286748758,1.987725183607818,2.0029706027567213,1.6481639675736395,1.806140532801223,1.8482858036907333,1.913280559942395,1.812377030213588,1.792541383919121,1.8752501877111023,1.7616560523498452,1.8063998576907199,1.6708971520691165,1.9127391094443191,1.6578791232996801,2.011349485554276,1.909219042045251,1.9443670369341888,1.853774782488244,2.0840853031436293,1.7429320372729067,1.9097171049404669,1.9694578470248432,1.8885743525637366,1.8806900163665736,1.9373102454557602,1.904365235353121,1.9886885562895247,1.6613308899057038,1.8388084882435822
VSi7N10,3.252990363070432,3.455151578182992,3.5137144515257934,3.5047171183244923,3.08221124032846,3.0782110754480647,3.5851298459668843,3.249211296705704,3.6372341394865084,3.4790444715617683,3.4179047768016684,3.271937441303132,3.487902431976138,3.180932851697927,3.2145598261096815,3.2874405066798578,3.235750838191676,3.289326168981416,3.6617802039764036,3.2213841683660047,3.425790724766681,3.1617518432774356,3.3602436457892337,3.477580928469329,3.4502617606097754,3.0558941041802563,3.2107801663734508,3.4942468041512647,3.444614267190704,3.5529875334741083,3.4032119165832846,3.201843846020623,3.4565235402678653,3.1386900775293087,3.512444371905479,3.6692374528214318,3.507800361238941,3.6356970111217604,3.2700893626950096,3.316265766457662,3.673091275965525,3.50721579416929,3.440228512090961,3.171469133667287,3.2119830026508467,3.153913310249137,3.1959029865671837,3.147559234485506,3.203002951255384,3.4254452903659964,3.552584143835514,3.219623342108162,3.645335093890697,3.083020360694003,3.5793027761887926,3.4779054511169525,3.5312574300032966,3.3506861801701184,3.346568376422434,3.3466507191779185,3.085755923071167,3.53328574953428,3.462044549671103,3.3820196831745877,3.1697776935933626,3.363007018132085,3.4512414287064352,3.5754056669199006,3.6758683466929423,3.031549353157108,3.303899438025708,3.6233340506507425,3.335158916668397,3.352593334095655,3.2395191725479977,3.633636990441922,3.443555396742448,3.0453563150100744,3.1131594331387578,3.4662087958115766,3.58575993529096,3.3891889689241568,3.3008520787219218,3.6368443590961657,3.5905208495645193,3.593812786245871,3.51583726735417,3.5762812168808393,3.3789480911201335,3.592832705982799,3.3099837665064973,3.51256821937664,3.1627168279238207,3.21536420476464,3.501850290392651,3.441485356463526,3.0611741026356634,3.543730167697113,3.372864810638281,3.401769932045885
Nb5CoN9,1.9294387573750233,2.2090892788918786,2.053131235233524,2.0737060944420564,1.9096348851297964,1.9554292420303705,2.144416167958867,1.836073282943509,2.1587204856353415,2.1323332500291055,2.073653740890734,2.0578156176395,2.063098084204044,2.2637544751996774,1.9289880060107163,2.0665981856066997,2.0115754676059883,2.1275161262575613,2.1097213696765795,2.111798351034777,2.1047340736002735,1.929891545359301,2.2039098957639216,2.2794736049645814,2.0906052849434182,2.086210171700194,2.123201490832143,1.9589205263192138,2.1688746447719622,2.2397725378843525,2.264960235946732,2.0306511608571185,2.1151693023339684,1.9296202229446116,2.363527997672122,2.1650275878870864,2.1391554856259276,2.341700187919499,2.0697349266140765,2.1332288161030077,2.1399868087065723,2.0585852777644558,2.2132194763111235,2.1884869199333603,1.963579911059984,1.9509246639436246,2.218291145073229,1.9430698853076225,2.06659987370401,2.2488541929895303,2.1613089904801446,1.8435759520784964,2.300935446533484,1.8953974950897357,1.9877295391828524,2.076521883302626,2.229695773006043,2.1761603962278784,2.1255153989309843,2.1060359614416013,2.0742177665734514,2.072058483356146,2.167953462222415,1.9735735359576143,2.13028039417236,2.1454037337841045,2.006656575305933,2.226752122324053,2.230271231464145,2.2120284736480484,1.9237160557166222,2.1952448639227473,2.0770363904756857,2.0776861582615633,2.190144391169626,2.0730714891010504,2.10866595247328,2.0705497615175705,1.9366559798258687,2.079325279489959,2.117823226391114,1.9242195518633272,1.9884354388514387,2.171115570906002,1.9056869606333255,2.2239930626097766,2.033371736646521,2.161054552549712,2.1290980625947276,2.0672792795993336,1.9213163124915653,2.1026265671052764,2.005931788940078,2.274887303554026,2.022762120014333,2.252679855392941,2.0623611843539815,2.282829789234112,2.0743636930844094,2.0206688211334987
MnSnN2,1.7912876615309583,2.1934240142217636,2.1746421221203827,2.081647274475161,1.9142718937227552,1.9800288717709607,2.1712568566257304,1.8961847765778463,2.1553932873095762,2.126960099854282,1.8797708436882874,2.174363266451614,2.2388466799192375,1.8199855467268273,2.0241533401850713,1.9068424499847816,2.061626397893774,1.8079226316716754,2.4008985832899263,2.1178191454016515,2.2805989494054026,1.8117907070338588,2.5349866770115277,1.9794332621397834,2.195616464593538,1.758746686451359,1.958154720204693,2.187974168675229,2.289617745908714,1.931294447665265,2.105500493260051,1.7852563398370012,2.0970519752448684,1.8032416688275723,2.1423205586397094,2.2783438883156624,2.07296081705734,2.163761057881983,1.9262627888335238,2.2775525138541477,2.228428138019618,2.146859681529164,2.1639273894587534,2.0338623666068125,1.7481853600051673,1.8612034061151526,2.1472952837449073,1.9194085194590234,1.7853663472859242,2.2444543371142833,2.446564594954075,1.9827613796097232,2.314947170869915,1.8498760446850517,2.1170007407426485,2.1752161794142375,2.180303296545236,1.967799049170931,1.9292703292537141,2.0674901936069268,1.8166073734666732,2.241556375570325,2.210362481361855,2.0132869085257643,1.9467709210840118,2.032751919902151,2.093274119711082,2.1321708444622276,2.3246748185865975,1.851050424131203,1.9373674300823782,2.0964555903078295,2.050628840791678,1.9971731740422185,1.9137071054571417,2.4151208102659583,2.2098330288529153,2.0576365147310334,1.832844963090754,2.0493233096919705,2.4297012528274338,1.9702592177438825,1.8394329493329973,2.24562778078667,2.0873463848057225,2.2631810388119455,1.9613951560010117,2.241703946973869,2.0932582284257144,2.258608864215349,1.9509978398598402,2.124832332591132,2.095629317618804,2.193412635795376,2.0593956419134765,2.263879490701096,1.854001037191223,2.064589248334906,1.9469265871900232,2.0695455519744885
InSiN2,4.2606526880274895,4.183980295630613,3.881182642560245,4.347539672220402,4.401080791287096,4.198411234033928,4.354439063416098,4.030385543433251,4.585524222594071,4.115972909212136,4.4783210393812345,4.380926497033444,4.517957088123846,3.904721282803906,4.046034984843552,4.398911182105752,3.9319154185921876,4.443704841603615,4.102405292682503,4.188585526501843,4.592626969269636,4.013718915962224,4.354614484069794,4.279839391749073,4.2878906520565145,3.9886403719628207,3.922595295288237,4.446238572107477,4.54896352743526,4.341264272089274,4.411299469334092,4.581936370546934,4.3329488583129105,4.478082735894837,4.471969438839542,4.4027831643629405,4.2487156081297,4.627706854301523,4.298596733128378,3.672589784526327,4.485507590605339,4.412655143852739,3.7353548475835012,4.357423536524839,4.249429578463589,4.408867836305685,4.417453522942002,3.9908328072036374,3.9085349192763212,4.306680465791378,4.099020837157943,4.472921591946669,4.325799543745184,3.932614358605024,4.450366092863268,4.503051110774864,4.298304133508202,4.113175164332481,4.464481284026495,4.131846436095962,4.332275217944069,4.3311980421159575,4.141554328999644,4.433818610609078,4.290965908607962,4.278461723802839,4.502634523008118,4.562359444913055,4.244467196464469,4.063668625303036,4.409615842080541,4.429371368926255,4.3948263752479715,4.505375024896867,4.175667101165712,4.368741441335056,4.636896059067885,4.535913568988688,4.34197222631701,4.367743771328636,4.295159419291531,4.291203934330971,4.376627542218868,4.462943974621327,4.565752296366026,4.500909822001297,4.487832693846591,4.218378327525123,4.167821941910218,4.520235942788519,3.9239765615135678,4.350075701969229,4.204503986246198,4.49924372615372,4.317147025496395,4.1870544659263045,3.9521676328320967,3.9703293564479534,4.46381189443346,4.49049746962426
MnAlN2,2.7787242426835443,3.0656869854797035,3.099808146015125,3.1247936953357396,2.591717526300796,2.703432293724278,3.057582959728897,2.909122854655399,3.1124800471505876,3.0685510418032766,2.9264973548174256,2.759878325887598,3.0385016062983974,2.6983902986252275,2.7852978291056543,2.961677033687707,2.8745959040996376,2.784321381985729,3.2532132855982216,2.7597244324466637,2.9702638490951707,2.698526070587871,2.9025191888827853,2.9875887977065254,3.1252448049700945,2.6564105008817616,2.7729255726312045,3.0470257537249084,3.0277723864443766,3.0909069068618376,2.9210002531751953,2.7123117334457736,3.1009544467507792,2.55918115098168,3.0539661404356324,3.2216279160609855,3.0157519698438024,3.202458838908554,2.793571225599567,2.942441202729648,3.1410322638170873,3.1244918650053264,3.0951636692650757,2.814378551394912,2.6786080035228625,2.7124493138571255,2.8734654802199895,2.8139724394834422,2.7403772427905353,3.233805499270285,3.2453626601874053,2.7662424194525617,3.160168802704658,2.7093067340632544,3.1962825073257504,3.056092295597858,3.17293778681601,2.9610455642349223,2.916971237796483,3.0492442607636256,2.564521461059181,3.194881649512757,3.1847839445724166,2.86798171334751,2.6635383875432206,2.933019294992473,2.95911579612347,3.0795508186006995,3.21363945800094,2.5888938885260373,2.773311295040177,3.1182579044930963,2.840518101676147,2.8884272074369814,2.804237663093634,3.16594231157403,3.09997151840484,2.614943497713675,2.649486726832869,3.047526018985671,3.2818758453157235,2.886677091121306,2.7718376709726047,3.002627931897945,2.9950402143211345,3.0343774086879707,2.9698070233835385,3.088621834094491,2.9975984493706305,3.2223823781436582,2.8645694072971177,3.2168852054853114,2.80468382108252,2.9221178353859223,3.106291262946218,3.0026995777710055,2.6932935411184213,3.2027731538669393,2.877146827625065,2.9739446326370347
Cr2Fe3N4,1.6624062010070983,1.853486298345294,1.8725835548993768,1.9603054637155712,1.6247816522535126,1.7589093877844009,1.926138195632877,1.6858633114502142,1.960370802010242,1.9117632379814973,1.9194819441511035,1.7296347889947536,1.9609533207134524,1.886041242627334,1.729756850437928,1.8910582677768581,1.8118163730395582,1.86085028783087,1.8938345963382064,1.7970529458884665,1.9306979343941173,1.6323994803434463,1.972794918499671,2.0457055427253965,1.7684217170383656,1.899115646379871,1.7495686463234885,1.865114930830443,1.9058612583187675,1.9184155103321956,2.0017773099505822,1.8717836631385956,2.0012385923583587,1.6600968059512056,2.2376394683000354,2.0489378890623144,1.848220137507823,2.069692388501274,1.8592378268628433,1.7902492441090898,2.1261515727605222,1.878824298876399,1.9716024406077781,1.975512067228855,1.7624425986589505,1.732633442997012,2.0436958707112374,1.8330485127901597,1.8070820935777732,1.9702190206681944,2.0041354110406004,1.588078079173082,2.1194040147994873,1.8105000709474435,1.7827738881622768,1.8610203012689015,2.0082487307851915,2.0032125183775493,1.8176438064867522,1.7826204078595609,1.7838317879571695,1.8448933970849752,1.8585680709521415,1.6371929397372078,1.8082119708680042,1.9615659672480228,1.7972740788431596,1.9944441568739373,1.8871233999833295,1.871111534013778,1.7717953231232704,1.992911413803589,1.8844839170744179,1.6511528561367823,1.7861528149588182,1.855955459827359,1.9361509111359267,1.833652738913618,1.8365164191308874,1.9125243163220582,1.9018334772402667,1.7104776527129442,1.7989916001354018,1.8706519457213346,1.6612834729128352,1.9689014653443389,1.7850003724019248,1.9225787575854454,1.8109736136637224,2.0780343277535342,1.6774798411902065,1.8613575916466858,1.8621580760747205,1.9546367869445092,1.8449470792345009,2.012142503875869,1.8793382359470931,2.0647136247966937,1.7241127026838423,1.8720681643660937
GaFeN2,2.3157107138457302,2.541663952392705,2.5376804413775935,2.5967938976105014,2.707501027840172,2.4301346148686958,2.5461356505445223,2.4724399313563046,2.694527989202137,2.5145399480271426,2.551047946293946,2.389602109736992,2.686516092795546,2.712641460529354,2.3122590638950684,2.530697480258622,2.380871326033534,2.634599315973147,2.4977494768547386,2.4042026191246357,2.6467902487928523,2.236354547857867,2.653451266437112,2.4840461336331168,2.494410757359659,2.5859374547205647,2.3764561066717236,2.569691917799932,2.5591028620354423,2.66277369122019,2.6067029686981558,2.5950731572622177,2.724460888722314,2.4191692327102374,2.736933091515568,2.668793623658133,2.4720983751099137,2.870671054071943,2.6326129912861207,2.3750791595004412,2.867483638430774,2.4586126152654644,2.5621835878606913,2.4654603966188526,2.6004619741047263,2.6940296869573186,2.6481759268152407,2.6359817294984778,2.375330762839018,2.48678555941585,2.4499537580730486,2.3298720162481916,2.6193326149704115,2.5893268575110233,2.4604577018071625,2.6253095694771376,2.510187645568993,2.5358096741910985,2.544492175614604,2.35725466659547,2.4024185233369137,2.501833149986394,2.4440866102543577,2.448672507498186,2.558807563107713,2.6954514213873075,2.466911915802084,2.730273137811645,2.544649212554161,2.560848281125881,2.4769752543547785,2.62418032365793,2.5042298311537055,2.4192542584843233,2.575361406797157,2.6138404222831055,2.547514849382185,2.605164977701334,2.527755437058318,2.5176482047003743,2.6285206356504913,2.5043442735576162,2.6412178668235575,2.7302083104556543,2.5090875318839565,2.7026194477201124,2.4862259887682625,2.5201984992332482,2.449538865581289,2.8352003800589873,2.453876605606151,2.511214108803429,2.3320780925657516,2.686298450963679,2.731254260796557,2.5343919766539282,2.424986318078897,2.611160936445331,2.5599797588950213,2.683434089387214
ZnMn2N2,1.8479877094027477,2.1927093451100026,2.1918322487064223,2.2688355011526182,1.9396871803852709,2.0314693227774305,2.303340755544195,2.1162394625131586,2.144355104238788,2.035977959715866,2.092463171695538,1.7482669756626874,2.2978414380909093,2.173269439888918,1.823305967540177,2.217884133650989,2.0852639646244793,1.9602132702922406,2.1161621305562717,1.9890794629538635,2.4393962448449704,2.010481619907018,2.1085493899727723,2.0968565888999904,2.0092395499239704,2.114319612654498,1.9351034422845443,2.275061394356257,2.187265877110863,2.248049992414545,2.1523017199328787,2.107593762187201,2.1095228613615933,2.040718649118073,2.33199721821214,2.4170416889355453,1.9640354757402796,2.329521580230251,1.935522573160092,2.0453021991113323,2.4749632233097305,1.977635113060451,2.4155149914848737,2.0933096961413185,2.0437145530643397,2.0217144007387677,2.246757111743489,2.012344079693513,2.0561126833916443,2.0908861699221415,2.092538472374371,1.883711154497762,2.3200687123360746,2.0870916564321513,2.018588690210618,2.2421331696008053,2.16479411118088,2.0947369585010773,1.9266994027790698,1.979807088104498,2.096125479162077,2.214991755883662,2.1439733535893577,1.7165616202480962,2.0760687606294947,2.248404509040354,2.1790753657131714,2.161086492297199,2.248887911859245,2.208991416863801,2.1351646835012104,2.2672465115957254,2.150899615244035,1.9461000207664567,1.9805831509937624,2.1788551562607332,2.174083152771831,2.031668562837048,2.242100466828823,2.253472467448266,2.112639505419147,2.003590820405078,2.0881957997486786,2.240432084953472,2.1711064096327224,2.3445022465459724,2.1430897276466823,2.329318314434592,2.0568195994852125,2.530329467131106,1.9319878282384852,2.1503381403254775,2.1130620392947557,2.3218460721352185,1.9456144852694028,2.0374493069820354,2.089117452130588,2.15188616950301,2.003368491450564,2.158400122277943
Nb3AlN4,3.0752105272991943,3.297980489612571,3.258154020499425,3.3239610174056695,2.991771958629996,3.1398554297275187,3.398611851534919,3.140806025949105,3.45856412882517,3.3421901360664914,3.324732100970096,3.1778259642958786,3.29768388665983,3.113122689866197,3.238281451046576,3.3156782132118163,3.1868393711112493,3.2019900233016134,3.455606459890367,3.260019006595677,3.262239682804202,3.1482241550446055,3.3741417566447214,3.39239564064227,3.4932653861714837,2.9891970567465993,3.1158389907333177,3.319273418621857,3.4007795315105,3.226229649324405,3.4226412628179887,3.140201290967282,3.409224616585937,3.038382759554697,3.3697138273972485,3.3485176879726035,3.4097957326279755,3.5551890802945603,3.299251913802979,3.215159959652519,3.375940593345835,3.4249950001549188,3.445119993159438,3.158341683129559,2.9819574248228955,3.119406870789253,3.0235798182366502,3.132654529795725,3.2106135519489345,3.443706575523256,3.4443279489726564,3.13143761433676,3.4127607244128706,3.0773338666645147,3.491352465578048,3.329786883098933,3.433906363942967,3.239035322298046,3.2808436015588027,3.132182515387754,3.0833376427965913,3.486362478023361,3.393949547599015,3.1928619473795203,3.1067060209653676,3.1510544282688264,3.2009316153701715,3.396334918435958,3.4530303824261237,2.9697699909804163,3.2264536935426276,3.4539322369828946,3.2914288960986315,3.3509151515654745,3.2362260596793284,3.643129153506654,3.497725770073599,3.0485081881921214,3.120083449276995,3.268794622472956,3.546390650832547,3.2968688260482093,3.122083697460697,3.4573102942260867,3.2929754106415756,3.5096666454856895,3.381225980861318,3.383601498909933,3.1600448405510924,3.4012195340389715,3.1416658116439016,3.335032520347674,3.0656436517666283,3.2652434381773126,3.4634811535546746,3.2694693400252133,3.0371382724586473,3.486323101489535,3.318633520443199,3.2922321432903954
